,Federal adjusted gross income,Gender
8237,0,1
8238,0,1
8239,19814,1
8240,0,2
8241,109015,2
8242,50036,1
8243,177436,2
8244,0,1
8245,0,2
8246,18514,2
8247,47487,2
8248,0,2
8249,168136,1
8250,0,2
8251,16803,2
8252,38233,2
8253,0,1
8254,0,2
8255,0,1
8256,0,2
8257,191100,2
8258,0,1
8259,0,2
8260,0,1
8261,28722,1
8262,10800,2
8263,237054,2
8264,0,1
8265,0,1
8266,0,1
8267,0,2
8268,77673,1
8269,0,2
8270,14000,1
8271,0,2
8272,4800,1
8273,100000,2
8274,0,1
8275,0,2
8276,0,2
8277,43009,1
8278,48004,1
8279,0,1
8280,68568,1
8281,0,2
8282,57106,2
8283,0,1
8284,142513,1
8285,0,2
8286,0,2
8287,80692,1
8288,0,1
8289,38010,1
8290,130061,2
8291,0,1
8292,50000,1
8293,0,2
8294,0,1
8295,0,1
8296,0,1
8297,0,2
8298,25290,2
8299,4068,2
8300,109065,1
8301,0,2
8302,136182,1
8303,0,2
8304,35013,1
8305,99850,2
8306,0,1
8307,94539,2
8308,0,2
8309,5676,2
8310,20402,2
8311,0,1
8312,0,1
8313,75020,1
8314,53050,2
8315,76300,2
8316,13001,2
8317,0,2
8318,0,1
8319,113000,1
8320,0,2
8321,0,1
8322,76631,1
8323,0,2
8324,56044,2
8325,55101,2
8326,113604,2
8327,0,1
8328,0,1
8329,181012,2
8330,0,1
8331,51009,1
8332,353204,2
8333,0,1
8334,0,1
8335,0,1
8336,40002,2
8337,0,2
8338,0,1
8339,30000,1
8340,31000,2
8341,13000,1
8342,9805,1
8343,0,2
8344,74401,2
8345,0,1
8346,0,1
8347,0,2
8348,126130,2
8349,0,1
8350,0,2
8351,44000,1
8352,0,2
8353,0,1
8354,0,1
8355,46598,2
8356,0,1
8357,45000,1
8358,44000,1
8359,29790,2
8360,0,2
8361,25000,2
8362,8001,1
8363,8001,1
8364,0,1
8365,683718,1
8366,0,2
8367,5002,1
8368,0,1
8369,220828,1
8370,0,2
8371,5749,1
8372,0,2
8373,35748,2
8374,50000,1
8375,0,2
8376,19100,2
8377,52703,1
8378,153328,2
8379,700,2
8380,0,2
8381,50000,1
8382,0,2
8383,53400,2
8384,0,1
8385,0,2
8386,75700,1
8387,40000,2
8388,141111,2
8389,36500,1
8390,74077,1
8391,0,2
8392,160068,1
8393,0,2
8394,0,1
8395,0,1
8396,21550,2
8397,105830,1
8398,0,2
8399,11254,2
8400,0,1
8401,211361,2
8402,0,1
8403,23790,2
8404,0,1
8405,42426,1
8406,20000,1
8407,242265,1
8408,0,2
8409,0,2
8410,0,2
8411,0,2
8412,57676,2
8413,0,1
8414,290007,1
8415,0,2
8416,22305,2
8417,37665,1
8418,54504,1
8419,0,2
8420,2002,2
8421,30000,2
8422,62601,2
8423,0,1
8424,0,1
8425,0,2
8426,0,1
8427,98003,1
8428,71552,1
8429,850105,1
8430,76016,1
8431,0,2
8432,79868,1
8433,215870,2
8434,0,1
8435,12000,1
8436,2000,1
8437,22107,2
8438,4807,2
8439,0,1
8440,0,2
8441,0,2
8442,77075,1
8443,96017,2
8444,0,1
8445,20000,2
8446,0,2
8447,206555,2
8448,0,1
8449,0,1
8450,176000,2
8451,0,1
8452,0,2
8453,0,2
8454,57132,2
8455,2760,1
8456,215590,1
8457,0,2
8458,0,1
8459,0,2
8460,136003,2
8461,0,1
8462,0,1
8463,0,2
8464,92000,1
8465,0,2
8466,19200,1
8467,10001,1
8468,0,1
8469,75000,2
8470,0,1
8471,0,1
8472,0,1
8473,75801,1
8474,0,2
8475,40022,1
8476,0,1
8477,0,2
8478,196500,2
8479,0,1
8480,0,1
8481,0,2
8482,120031,1
8483,0,2
8484,0,2
8485,0,1
8486,0,1
8487,37501,1
8488,0,2
8489,0,2
8490,0,1
8491,0,1
8492,63360,2
8493,0,1
8494,178782,2
8495,0,1
8496,0,1
8497,0,2
8498,15000,2
8499,0,1
8500,27000,1
8501,92502,1
8502,0,2
8503,0,1
8504,0,2
8505,55526,1
8506,0,2
8507,18910,1
8508,2505,2
8509,98053,1
8510,78313,2
8511,172710,2
8512,0,1
8513,162131,2
8514,0,1
8515,228949,1
8516,0,2
8517,0,1
8518,50725,2
8519,64751,2
8520,42934,1
8521,0,2
8522,3571,1
8523,0,2
8524,132324,1
8525,0,2
8526,69182,2
8527,0,1
8528,0,2
8529,0,1
8530,0,2
8531,24046,2
8532,177616,1
8533,213002,2
8534,0,1
8535,52001,1
8536,0,1
8537,25000,1
8538,46246,2
8539,5815,1
8540,92100,1
8541,61029,2
8542,0,2
8543,0,1
8544,163179,1
8545,0,2
8546,466150,2
8547,0,1
8548,2010,2
8549,15001,2
8550,13204,1
8551,0,2
8552,150350,1
8553,0,2
8554,22000,1
8555,86176,2
8556,0,1
8557,46673,2
8558,9000,2
8559,401371,2
8560,0,1
8561,0,1
8562,6501,2
8563,510359,2
8564,0,1
8565,0,2
8566,0,1
8567,0,2
8568,7435,2
8569,75564,1
8570,0,2
8571,0,1
8572,0,2
8573,0,1
8574,296090,2
8575,0,1
8576,0,2
8577,0,1
8578,185301,2
8579,0,1
8580,0,1
8581,110412,1
8582,0,2
8583,0,1
8584,0,1
8585,120974,2
8586,0,1
8587,0,2
8588,0,2
8589,0,2
8590,82159,2
8591,0,1
8592,217820,2
8593,0,1
8594,164727,1
8595,0,2
8596,0,2
8597,0,2
8598,61000,1
8599,42095,2
8600,0,1
8601,51020,2
8602,0,2
8603,0,2
8604,236012,1
8605,0,2
8606,145030,2
8607,0,1
8608,0,1
8609,0,2
8610,2500,2
8611,0,1
8612,0,1
8613,0,2
8614,17055,2
8615,12001,1
8616,2393,1
8617,154300,1
8618,0,2
8619,5000,2
8620,0,2
8621,83100,2
8622,0,1
8623,0,1
8624,0,1
8625,22672,2
8626,26050,1
8627,0,1
8628,77000,1
8629,11208,2
8630,0,1
8631,1800,2
8632,23607,2
8633,0,2
8634,60181,2
8635,60760,2
8636,14096,1
8637,50200,1
8638,32867,1
8639,0,2
8640,52152,1
8641,378568,1
8642,0,2
8643,34645,2
8644,12100,1
8645,120957,2
8646,0,1
8647,0,2
8648,0,1
8649,264050,2
8650,0,1
8651,0,1
8652,0,1
8653,35251,2
8654,0,1
8655,362064,1
8656,0,2
8657,0,2
8658,138053,1
8659,0,2
8660,0,1
8661,102356,1
8662,0,2
8663,1116,2
8664,0,2
8665,50926,2
8666,0,1
8667,30000,1
8668,155626,2
8669,0,1
8670,58376,1
8671,12237,2
8672,40000,2
8673,0,2
8674,0,2
8675,0,1
8676,107948,2
8677,0,1
8678,0,2
8679,56040,2
8680,32341,2
8681,80506,1
8682,101015,1
8683,0,2
8684,0,2
8685,0,2
8686,0,2
8687,94500,1
8688,0,2
8689,58075,1
8690,23401,1
8691,0,2
8692,0,1
8693,146000,1
8694,0,2
8695,0,1
8696,50310,1
8697,7201,2
8698,58290,1
8699,65940,1
8700,0,2
8701,165575,2
8702,0,1
8703,7005,1
8704,0,2
8705,37703,1
8706,148020,2
8707,0,2
8708,156210,2
8709,0,1
8710,0,1
8711,0,1
8712,23868,2
8713,5462,2
8714,27406,1
8715,0,1
8716,17000,2
8717,0,1
8718,0,2
8719,0,2
8720,30000,1
8721,0,1
8722,57000,1
8723,10010,2
8724,90011,1
8725,3661,2
8726,107008,2
8727,0,1
8728,0,1
8729,148428,1
8730,74498,1
8731,0,2
8732,168399,2
8733,265015,1
8734,0,2
8735,0,1
8736,95450,1
8737,0,2
8738,0,2
8739,0,1
8740,117802,1
8741,0,2
8742,0,1
8743,0,1
8744,0,2
8745,0,1
8746,0,1
8747,130030,1
8748,0,2
8749,5020,1
8750,0,1
8751,0,1
8752,21484,2
8753,0,2
8754,0,2
8755,0,1
8756,35631,1
8757,28001,2
8758,6001,2
8759,29800,1
8760,14000,2
8761,28698,2
8762,52112,1
8763,9300,1
8764,0,1
8765,0,1
8766,76722,1
8767,298450,1
8768,0,2
8769,0,1
8770,0,1
8771,70790,1
8772,181226,1
8773,20000,1
8774,0,1
8775,0,2
8776,0,2
8777,24960,2
8778,4961,1
8779,35772,2
8780,0,1
8781,5460,2
8782,0,1
8783,104600,1
8784,0,2
8785,420,2
8786,0,1
8787,0,1
8788,30000,1
8789,54000,1
8790,0,2
8791,55000,2
8792,44204,1
8793,23607,2
8794,42000,1
8795,48000,2
8796,0,2
8797,5000,1
8798,0,2
8799,0,2
8800,15151,1
8801,70850,1
8802,25005,2
8803,46669,2
8804,329873,1
8805,0,2
8806,0,1
8807,0,1
8808,0,2
8809,590507,1
8810,0,2
8811,0,2
8812,70007,2
8813,45000,1
8814,43375,2
8815,29454,2
8816,42000,1
8817,12010,2
8818,46011,2
8819,25000,1
8820,20000,1
8821,17000,2
8822,0,2
8823,0,2
8824,190895,1
8825,52000,1
8826,0,2
8827,0,1
8828,0,2
8829,126400,1
8830,0,2
8831,55803,1
8832,28001,2
8833,0,2
8834,50740,2
8835,4874,2
8836,0,1
8837,0,1
8838,28751,1
8839,0,2
8840,8528,2
8841,0,2
8842,400443,1
8843,0,2
8844,103002,1
8845,0,2
8846,80022,2
8847,85021,2
8848,187551,1
8849,0,2
8850,46242,2
8851,0,1
8852,0,1
8853,0,1
8854,0,1
8855,0,2
8856,0,1
8857,0,1
8858,48528,2
8859,0,1
8860,0,2
8861,30000,2
8862,8586,1
8863,101180,2
8864,0,1
8865,0,2
8866,0,2
8867,48500,2
8868,0,1
8869,0,1
8870,0,2
8871,78002,1
8872,47241,2
8873,94007,1
8874,103520,1
8875,0,2
8876,27000,2
8877,10902,2
8878,0,1
8879,88351,1
8880,0,2
8881,143429,1
8882,0,2
8883,52242,2
8884,0,1
8885,7400,2
8886,105038,1
8887,0,2
8888,83002,1
8889,0,1
8890,0,1
8891,0,2
8892,25002,2
8893,0,1
8894,0,1
8895,0,1
8896,40008,2
8897,0,1
8898,0,2
8899,0,1
8900,0,2
8901,0,2
8902,0,2
8903,0,2
8904,11584,2
8905,81000,1
8906,38000,2
8907,2500,1
8908,0,2
8909,0,1
8910,0,2
8911,9001,1
8912,40000,1
8913,10848,2
8914,0,2
8915,0,1
8916,0,2
8917,32500,1
8918,0,2
8919,0,2
8920,0,2
8921,15000,2
8922,19000,1
8923,19000,2
8924,22836,1
8925,25000,2
8926,0,1
8927,0,1
8928,0,2
8929,129978,1
8930,0,2
8931,100001,2
8932,0,1
8933,100,1
8934,0,2
8935,27001,1
8936,0,2
8937,0,2
8938,0,2
8939,75012,1
8940,0,2
8941,0,1
8942,36932,1
8943,0,2
8944,12500,1
8945,0,2
8946,0,1
8947,103008,1
8948,0,2
8949,0,2
8950,31035,2
8951,8002,2
8952,7193,2
8953,0,2
8954,0,1
8955,61025,2
8956,28000,1
8957,43370,1
8958,0,2
8959,23153,1
8960,0,2
8961,152950,1
8962,0,2
8963,9001,2
8964,86960,1
8965,0,2
8966,30000,2
8967,40200,1
8968,67000,1
8969,0,2
8970,0,2
8971,0,2
8972,85000,1
8973,20000,2
8974,17201,1
8975,0,2
8976,0,2
8977,0,2
8978,0,1
8979,0,1
8980,30000,2
8981,67341,2
8982,0,1
8983,76606,1
8984,0,2
8985,0,2
8986,40330,1
8987,104500,1
8988,0,2
8989,4800,1
8990,62410,2
8991,30000,2
8992,0,2
8993,66382,2
8994,0,1
8995,110814,1
8996,0,2
8997,26002,1
8998,0,2
8999,0,2
9000,50900,2
9001,0,1
9002,0,2
9003,20001,2
9004,0,2
9005,0,2
9006,0,2
9007,0,2
9008,50102,1
9009,66007,1
9010,152227,1
9011,0,2
9012,152329,2
9013,50406,1
9014,0,2
9015,0,1
9016,111001,1
9017,0,2
9018,0,1
9019,25031,1
9020,68010,1
9021,0,2
9022,33000,2
9023,0,1
9024,13000,2
9025,176515,2
9026,0,1
9027,0,1
9028,55000,2
9029,0,1
9030,0,2
9031,0,1
9032,0,2
9033,0,1
9034,0,2
9035,0,1
9036,0,2
9037,0,2
9038,0,1
9039,3433,2
9040,0,2
9041,0,2
9042,86001,2
9043,0,1
9044,0,2
9045,0,2
9046,211900,1
9047,0,2
9048,0,2
9049,0,1
9050,17090,2
9051,4691,2
9052,7005,2
9053,0,1
9054,36489,2
9055,0,1
9056,70002,2
9057,0,1
9058,0,2
9059,62221,1
9060,0,2
9061,0,2
9062,155916,1
9063,0,2
9064,0,1
9065,0,2
9066,149481,1
9067,0,2
9068,6000,2
9069,0,2
9070,0,2
9071,0,2
9072,0,1
9073,55000,1
9074,36000,1
9075,0,2
9076,8000,2
9077,0,1
9078,0,1
9079,0,1
9080,129408,1
9081,0,2
9082,0,2
9083,0,1
9084,0,1
9085,33600,1
9086,0,1
9087,45050,2
9088,32000,2
9089,170824,1
9090,0,2
9091,10001,2
9092,10001,1
9093,262732,1
9094,0,2
9095,0,1
9096,44937,2
9097,22000,2
9098,0,2
9099,0,2
9100,269418,1
9101,30000,2
9102,104409,2
9103,0,1
9104,75000,1
9105,60000,1
9106,62000,2
9107,0,1
9108,17000,2
9109,0,1
9110,8500,2
9111,0,2
9112,0,2
9113,0,1
9114,22000,1
9115,0,2
9116,0,1
9117,29000,2
9118,0,1
9119,0,2
9120,0,1
9121,0,1
9122,0,1
9123,45050,2
9124,0,2
9125,0,2
9126,0,1
9127,0,1
9128,0,1
9129,0,2
9130,0,2
9131,0,2
9132,35175,2
9133,0,1
9134,0,1
9135,0,2
9136,35002,1
9137,20000,1
9138,0,2
9139,0,2
9140,0,1
9141,0,1
9142,6868,1
9143,0,2
9144,0,2
9145,44020,1
9146,42012,2
9147,0,2
9148,100282,2
9149,0,1
9150,0,2
9151,12000,2
9152,0,1
9153,90215,1
9154,78350,2
9155,0,2
9156,71200,1
9157,0,2
9158,0,1
9159,56000,2
9160,0,1
9161,0,2
9162,31963,2
9163,0,1
9164,0,2
9165,0,2
9166,0,2
9167,0,2
9168,2600,2
9169,0,2
9170,529030,2
9171,0,1
9172,0,1
9173,0,1
9174,75147,1
9175,0,2
9176,0,1
9177,0,2
9178,0,2
9179,31140,2
9180,10220,1
9181,61500,2
9182,0,1
9183,0,2
9184,0,2
9185,17230,2
9186,28615,2
9187,0,1
9188,0,2
9189,0,1
9190,0,2
9191,100003,1
9192,0,2
9193,0,2
9194,0,2
9195,0,2
9196,0,2
9197,27025,1
9198,17145,2
9199,0,2
9200,85121,1
9201,0,2
9202,7000,2
9203,0,2
9204,68700,1
9205,0,2
9206,0,2
9207,0,1
9208,20803,1
9209,65010,1
9210,0,2
9211,0,1
9212,0,1
9213,0,2
9214,22000,2
9215,0,1
9216,94555,1
9217,0,2
9218,0,2
9219,268028,1
9220,0,2
9221,3806,2
9222,109251,1
9223,0,2
9224,0,1
9225,138500,1
9226,0,2
9227,0,2
9228,51000,1
9229,0,2
9230,0,2
9231,0,2
9232,104010,1
9233,0,2
9234,0,2
9235,155728,2
9236,0,1
9237,9609,2
9238,9700,2
9239,0,2
9240,0,1
9241,162020,1
9242,0,2
9243,0,1
9244,46008,2
9245,0,1
9246,19600,1
9247,8400,1
9248,0,2
9249,148450,1
9250,0,2
9251,0,1
9252,0,2
9253,70003,1
9254,0,1
9255,48451,2
9256,0,1
9257,20000,1
9258,18300,1
9259,0,2
9260,17000,2
9261,35000,1
9262,0,2
9263,0,2
9264,0,2
9265,0,1
9266,0,1
9267,25801,2
9268,0,2
9269,0,1
9270,0,2
9271,0,1
9272,0,2
9273,0,2
9274,109011,2
9275,0,1
9276,0,1
9277,158003,1
9278,0,2
9279,0,2
9280,0,1
9281,53009,1
9282,346656,2
9283,0,1
9284,0,1
9285,0,2
9286,114523,2
9287,231443,2
9288,0,1
9289,223485,2
9290,0,1
9291,0,2
9292,9600,2
9293,0,1
9294,0,2
9295,0,1
9296,42505,2
9297,68400,2
9298,23702,1
9299,224451,1
9300,0,2
9301,212915,1
9302,0,2
9303,6132,2
9304,105017,2
9305,0,1
9306,0,1
9307,0,1
9308,0,2
9309,31729,2
9310,40125,2
9311,31087,2
9312,98060,1
9313,0,2
9314,0,1
9315,0,1
9316,0,1
9317,92705,1
9318,0,2
9319,0,2
9320,0,2
9321,24000,1
9322,0,2
9323,6200,1
9324,741981,2
9325,0,1
9326,111201,1
9327,0,2
9328,0,1
9329,0,1
9330,85000,2
9331,0,1
9332,0,2
9333,106001,1
9334,50400,2
9335,25000,2
9336,0,1
9337,291056,2
9338,0,1
9339,0,1
9340,0,1
9341,183510,1
9342,0,2
9343,0,1
9344,0,2
9345,161512,2
9346,0,1
9347,0,1
9348,0,1
9349,0,1
9350,148673,2
9351,0,1
9352,0,1
9353,293422,2
9354,0,1
9355,0,1
9356,0,2
9357,275587,2
9358,0,1
9359,144944,2
9360,78900,2
9361,0,1
9362,3500,2
9363,0,1
9364,63426,2
9365,0,1
9366,0,2
9367,0,1
9368,46463,2
9369,198098,1
9370,0,2
9371,196166,2
9372,0,1
9373,0,1
9374,212413,1
9375,0,2
9376,16601,1
9377,0,2
9378,122182,2
9379,0,1
9380,0,2
9381,151005,2
9382,0,1
9383,0,1
9384,0,2
9385,289821,1
9386,0,2
9387,0,1
9388,0,2
9389,0,2
9390,40700,1
9391,88804,2
9392,0,1
9393,0,1
9394,2596,2
9395,0,2
9396,241603,2
9397,0,1
9398,0,2
9399,0,1
9400,313000,1
9401,0,2
9402,13244,1
9403,50003,2
9404,9001,2
9405,54100,2
9406,41000,1
9407,145200,2
9408,0,1
9409,131939,1
9410,0,2
9411,26917,2
9412,109003,1
9413,33800,2
9414,25000,1
9415,54742,1
9416,0,2
9417,18130,1
9418,0,2
9419,87515,1
9420,0,2
9421,125409,1
9422,0,2
9423,0,1
9424,0,1
9425,85202,2
9426,7010,2
9427,9502,2
9428,0,1
9429,273335,1
9430,66060,2
9431,0,2
9432,0,2
9433,45000,1
9434,91600,2
9435,119005,1
9436,0,2
9437,0,1
9438,0,1
9439,0,2
9440,0,1
9441,25000,2
9442,73375,1
9443,0,2
9444,0,2
9445,25000,1
9446,337120,1
9447,0,2
9448,0,2
9449,0,1
9450,58508,2
9451,0,1
9452,28001,1
9453,4001,1
9454,0,1
9455,258569,2
9456,0,1
9457,3003,2
9458,0,2
9459,0,1
9460,9203,2
9461,100387,1
9462,0,2
9463,0,1
9464,166099,2
9465,0,1
9466,83513,1
9467,90011,2
9468,0,2
9469,180349,2
9470,0,1
9471,10000,1
9472,4000,1
9473,34480,1
9474,21868,2
9475,0,2
9476,0,2
9477,279112,1
9478,0,2
9479,0,2
9480,0,1
9481,75201,2
9482,0,1
9483,85820,1
9484,185084,2
9485,0,1
9486,15500,1
9487,0,2
9488,0,1
9489,159437,2
9490,0,1
9491,0,1
9492,7400,2
9493,14858,1
9494,44000,1
9495,86007,1
9496,0,2
9497,0,2
9498,1115182,1
9499,0,2
9500,0,2
9501,35389,1
9502,0,2
9503,0,1
9504,44237,2
9505,175000,2
9506,0,1
9507,25000,1
9508,76321,2
9509,94605,1
9510,0,2
9511,76245,1
9512,0,2
9513,33000,2
9514,0,1
9515,0,1
9516,0,2
9517,0,1
9518,0,1
9519,0,1
9520,48329,2
9521,58186,2
9522,0,1
9523,0,2
9524,234608,1
9525,0,2
9526,9932,1
9527,0,2
9528,26686,1
9529,198000,1
9530,16922,2
9531,0,1
9532,172405,1
9533,0,2
9534,0,2
9535,8000,1
9536,98002,2
9537,0,1
9538,0,1
9539,0,2
9540,58446,1
9541,70187,1
9542,4500,2
9543,0,2
9544,187718,2
9545,0,1
9546,76884,2
9547,92300,1
9548,28550,2
9549,190990,2
9550,28312,1
9551,0,2
9552,2400,2
9553,510773,1
9554,0,2
9555,0,1
9556,0,2
9557,0,2
9558,233024,1
9559,0,2
9560,75079,1
9561,0,2
9562,11425,1
9563,0,2
9564,13968,1
9565,31000,1
9566,0,2
9567,0,2
9568,180125,1
9569,0,2
9570,13647,1
9571,1163300,1
9572,0,2
9573,2000,2
9574,0,1
9575,0,2
9576,380201,1
9577,0,2
9578,135302,2
9579,0,1
9580,2522,1
9581,0,2
9582,71266,2
9583,0,1
9584,76367,1
9585,135000,1
9586,0,2
9587,57271,1
9588,0,2
9589,0,1
9590,0,1
9591,392008,1
9592,0,2
9593,0,2
9594,0,2
9595,238402,2
9596,0,1
9597,5006,2
9598,0,2
9599,113900,1
9600,0,2
9601,26001,1
9602,0,2
9603,180700,1
9604,0,2
9605,0,2
9606,0,2
9607,85234,2
9608,0,1
9609,9600,2
9610,412602,1
9611,0,2
9612,48478,1
9613,7849,2
9614,9104,2
9615,102011,1
9616,0,2
9617,0,1
9618,0,2
9619,12000,2
9620,0,2
9621,0,2
9622,0,2
9623,58000,1
9624,0,2
9625,107605,2
9626,1212204,2
9627,0,1
9628,4510,2
9629,2496,1
9630,0,2
9631,275559,1
9632,0,2
9633,0,1
9634,0,1
9635,136302,1
9636,0,2
9637,0,1
9638,0,2
9639,0,2
9640,69030,1
9641,40143,2
9642,5000,1
9643,32372,1
9644,0,2
9645,45075,2
9646,36901,1
9647,0,2
9648,369511,1
9649,0,2
9650,175010,2
9651,0,1
9652,0,2
9653,0,1
9654,0,1
9655,35610,2
9656,27021,2
9657,87701,1
9658,0,2
9659,222855,2
9660,0,1
9661,0,1
9662,0,2
9663,130229,1
9664,0,2
9665,76705,1
9666,0,2
9667,22038,1
9668,0,2
9669,57988,1
9670,0,2
9671,104339,1
9672,0,2
9673,0,2
9674,0,2
9675,0,2
9676,0,2
9677,0,2
9678,3600,2
9679,0,1
9680,0,1
9681,405505,2
9682,0,1
9683,0,1
9684,0,2
9685,-6998,1
9686,0,2
9687,0,1
9688,2004,2
9689,0,2
9690,60000,2
9691,0,1
9692,8000,2
9693,0,1
9694,0,1
9695,29106,1
9696,0,2
9697,57402,1
9698,0,2
9699,206278,2
9700,0,1
9701,0,2
9702,0,1
9703,15451,2
9704,0,1
9705,0,1
9706,0,1
9707,0,2
9708,0,2
9709,0,2
9710,325201,2
9711,0,1
9712,0,1
9713,256575,1
9714,0,1
9715,204011,2
9716,225010,1
9717,221050,2
9718,33001,1
9719,88902,2
9720,198060,1
9721,0,2
9722,9678,2
9723,52790,2
9724,0,1
9725,94325,2
9726,0,1
9727,0,2
9728,2000,1
9729,0,1
9730,37174,1
9731,0,2
9732,0,1
9733,0,2
9734,15312,1
9735,77700,2
9736,0,2
9737,18130,2
9738,3200,1
9739,0,1
9740,0,2
9741,83252,1
9742,0,2
9743,182263,1
9744,0,2
9745,10000,2
9746,10000,1
9747,0,1
9748,0,1
9749,0,2
9750,0,1
9751,341753,2
9752,0,1
9753,0,1
9754,0,1
9755,0,1
9756,0,1
9757,0,1
9758,240417,1
9759,0,2
9760,0,1
9761,2500,1
9762,268789,2
9763,0,1
9764,0,2
9765,4410,2
9766,95843,1
9767,0,2
9768,233214,1
9769,0,2
9770,24024,2
9771,28000,2
9772,0,1
9773,17000,1
9774,0,2
9775,0,2
9776,194493,2
9777,0,1
9778,29001,1
9779,0,1
9780,50006,2
9781,0,1
9782,0,2
9783,34983,2
9784,12000,2
9785,0,1
9786,0,2
9787,18000,1
9788,5720,2
9789,0,2
9790,0,2
9791,9472,1
9792,74801,1
9793,0,2
9794,38001,2
9795,2004,2
9796,0,2
9797,6191,2
9798,0,1
9799,0,1
9800,0,2
9801,66913,1
9802,28000,2
9803,85000,1
9804,0,2
9805,67028,2
9806,0,1
9807,0,2
9808,0,2
9809,0,1
9810,15000,2
9811,48375,1
9812,110000,1
9813,0,2
9814,0,2
9815,0,1
9816,0,2
9817,40102,1
9818,36005,2
9819,19637,1
9820,0,2
9821,0,1
9822,6000,1
9823,20000,2
9824,0,2
9825,2250,2
9826,0,1
9827,0,1
9828,50000,1
9829,225352,1
9830,0,2
9831,4330,2
9832,2116,1
9833,225669,2
9834,0,1
9835,11614,2
9836,9016,2
9837,92134,2
9838,4070,2
9839,0,2
9840,270812,1
9841,0,2
9842,0,2
9843,0,2
9844,124126,2
9845,0,1
9846,15000,1
9847,0,2
9848,0,2
9849,478062,2
9850,0,1
9851,80107,1
9852,0,2
9853,60000,2
9854,187925,1
9855,0,2
9856,90041,1
9857,0,2
9858,0,2
9859,382147,2
9860,0,1
9861,402273,2
9862,0,1
9863,62200,2
9864,0,1
9865,440075,1
9866,0,2
9867,0,1
9868,0,1
9869,411756,1
9870,0,2
9871,0,1
9872,0,2
9873,194267,1
9874,0,2
9875,28002,2
9876,0,1
9877,24037,1
9878,0,2
9879,30603,2
9880,99924,2
9881,0,1
9882,139300,2
9883,0,1
9884,0,2
9885,0,2
9886,4900,1
9887,0,2
9888,423722,2
9889,0,1
9890,10001,2
9891,2010,2
9892,0,2
9893,349578,2
9894,0,1
9895,0,2
9896,0,2
9897,152010,2
9898,0,2
9899,0,1
9900,179058,2
9901,0,1
9902,10000,1
9903,0,1
9904,3500,1
9905,0,1
9906,0,1
9907,100711,2
9908,0,1
9909,0,1
9910,0,2
9911,0,1
9912,529300,2
9913,0,1
9914,0,2
9915,0,2
9916,162005,2
9917,0,1
9918,0,1
9919,0,2
9920,624700,1
9921,0,2
9922,0,1
9923,0,1
9924,296256,2
9925,0,1
9926,0,1
9927,0,2
9928,0,2
9929,18118,2
9930,0,1
9931,0,2
9932,35022,1
9933,0,2
9934,0,1
9935,44500,1
9936,28360,1
9937,61815,2
9938,45004,1
9939,0,2
9940,0,2
9941,12987,2
9942,192682,2
9943,0,1
9944,0,1
9945,0,2
9946,0,2
9947,23977,1
9948,85010,2
9949,0,2
9950,411392,1
9951,0,2
9952,0,2
9953,0,1
9954,132031,2
9955,0,1
9956,3000,2
9957,2003,1
9958,5000,1
9959,260011,1
9960,0,2
9961,0,2
9962,0,2
9963,0,2
9964,0,1
9965,56167,2
9966,0,1
9967,391245,2
9968,0,1
9969,0,2
9970,0,2
9971,315500,2
9972,0,1
9973,31225,1
9974,72000,1
9975,116030,1
9976,0,2
9977,6683,2
9978,89161,1
9979,9000,2
9980,0,1
9981,0,1
9982,0,2
9983,3602,2
9984,113004,2
9985,0,1
9986,126101,2
9987,0,1
9988,36217,1
9989,0,2
9990,0,1
9991,52452,2
9992,0,1
9993,0,2
9994,2592,2
9995,0,1
9996,0,2
9997,17000,2
9998,98200,2
9999,0,1
10000,64301,2
10001,6208,2
10002,176423,1
10003,0,2
10004,111362,1
10005,187017,1
10006,0,2
10007,0,2
10008,0,1
10009,42445,1
10010,0,2
10011,30000,1
10012,65000,2
10013,70700,1
10014,87406,2
10015,0,1
10016,170325,1
10017,0,2
10018,4000,2
10019,81642,1
10020,0,1
10021,0,2
10022,0,1
10023,0,2
10024,94549,1
10025,0,2
10026,109580,1
10027,0,2
10028,0,2
10029,0,1
10030,3980,2
10031,0,2
10032,50300,1
10033,99500,1
10034,0,2
10035,0,1
10036,0,1
10037,15158,2
10038,0,1
10039,57600,1
10040,0,2
10041,0,1
10042,94810,2
10043,0,1
10044,0,2
10045,0,2
10046,0,1
10047,100481,2
10048,55000,1
10049,0,2
10050,50500,2
10051,0,1
10052,0,1
10053,0,1
10054,79580,2
10055,0,1
10056,102721,1
10057,183301,1
10058,0,2
10059,67159,2
10060,0,1
10061,0,2
10062,0,1
10063,84727,1
10064,0,2
10065,65350,1
10066,88000,1
10067,26000,2
10068,0,1
10069,0,2
10070,56002,1
10071,0,2
10072,0,1
10073,0,2
10074,62860,1
10075,0,2
10076,65015,2
10077,24000,1
10078,0,1
10079,18500,2
10080,0,1
10081,0,2
10082,0,1
10083,0,2
10084,223303,1
10085,0,2
10086,27002,2
10087,170057,1
10088,0,2
10089,0,1
10090,0,1
10091,216458,1
10092,0,2
10093,102501,1
10094,0,1
10095,155002,1
10096,0,2
10097,0,2
10098,0,2
10099,-2000,1
10100,0,2
10101,18000,2
10102,274212,1
10103,0,2
10104,0,2
10105,2900,1
10106,92120,1
10107,0,1
10108,0,1
10109,67010,2
10110,278361,2
10111,0,1
